x_mm,y_mm,z_mm
24.49,122.01,110.95
24.54,121.31,111.03
24.6,120.61,111.11
24.66,119.9,111.19
24.72,119.19,111.27
24.78,118.49,111.35
24.84,117.78,111.43
24.9,117.07,111.5
24.95,116.36,111.58
25.01,115.65,111.64
25.07,114.93,111.71
25.13,114.21,111.77
25.2,113.49,111.84
25.26,112.78,111.9
25.32,112.05,111.96
25.38,111.33,112.02
25.44,110.6,112.08
25.5,109.88,112.14
25.56,109.15,112.19
25.61,108.42,112.25
25.67,107.69,112.3
25.73,106.96,112.36
25.78,106.23,112.41
25.83,105.5,112.46
25.88,104.76,112.51
25.93,104.03,112.55
25.98,103.29,112.6
26.03,102.55,112.64
26.08,101.81,112.69
26.12,101.07,112.73
26.17,100.33,112.77
26.21,99.59,112.81
26.25,98.84,112.84
26.29,98.1,112.88
26.33,97.35,112.91
26.37,96.6,112.95
26.4,95.86,112.98
26.44,95.11,113.01
26.47,94.36,113.04
26.5,93.61,113.07
26.53,92.85,113.09
26.56,92.1,113.12
26.58,91.35,113.14
26.61,90.6,113.16
26.63,89.84,113.18
26.65,89.09,113.2
26.67,88.33,113.22
26.69,87.58,113.23
26.71,86.82,113.25
26.72,86.06,113.26
26.73,85.31,113.27
26.75,84.55,113.28
26.76,83.79,113.3
26.77,83.03,113.31
26.78,82.28,113.32
26.79,81.52,113.32
26.79,80.76,113.32
26.78,80.0,113.32
25.15,163.97,35.0
25.15,163.97,35.74
25.15,163.97,36.49
25.15,163.97,37.23
25.14,163.96,37.97
25.13,163.96,38.72
25.13,163.96,39.46
25.12,163.96,40.2
25.11,163.95,40.95
25.09,163.94,41.69
25.08,163.94,42.43
25.07,163.93,43.17
25.05,163.91,43.91
25.03,163.9,44.66
25.01,163.89,45.4
25.0,163.88,46.14
24.98,163.86,46.88
24.96,163.85,47.62
24.94,163.82,48.36
24.91,163.8,49.09
24.89,163.77,49.83
24.86,163.74,50.56
24.83,163.72,51.3
24.81,163.69,52.03
24.78,163.66,52.76
24.75,163.62,53.5
24.72,163.59,54.23
24.69,163.56,54.96
24.66,163.52,55.69
24.62,163.48,56.42
24.59,163.45,57.15
24.56,163.41,57.87
24.52,163.37,58.6
24.49,163.33,59.32
24.45,163.28,60.05
24.41,163.24,60.77
24.37,163.19,61.49
24.33,163.15,62.21
24.29,163.1,62.93
24.25,163.06,63.65
24.21,163.01,64.36
24.16,162.96,65.08
24.12,162.91,65.79
24.07,162.85,66.51
24.03,162.8,67.21
23.99,162.75,67.93
23.94,162.7,68.64
23.9,162.64,69.35
23.85,162.58,70.05
23.8,162.52,70.76
23.75,162.46,71.46
23.71,162.41,72.17
23.66,162.35,72.87
23.62,162.28,73.57
23.57,162.22,74.27
23.52,162.15,74.97
23.48,162.08,75.67
23.44,162.01,76.37
23.39,161.95,77.07
23.35,161.87,77.77
23.31,161.8,78.47
23.27,161.72,79.16
23.23,161.64,79.86
23.19,161.56,80.56
23.16,161.48,81.26
23.13,161.39,81.96
23.08,161.28,82.65
23.05,161.19,83.34
23.02,161.08,84.04
23.01,160.98,84.74
22.99,160.87,85.45
22.97,160.76,86.15
22.95,160.62,86.84
22.92,160.46,87.53
22.92,160.32,88.23
22.92,160.18,88.94
22.93,160.02,89.65
22.95,159.84,90.36
22.96,159.66,91.06
22.97,159.44,91.75
22.99,159.23,92.45
23.03,159.01,93.15
23.07,158.79,93.86
23.13,158.55,94.56
23.19,158.3,95.26
23.24,158.02,95.95
23.29,157.74,96.64
23.37,157.44,97.32
23.44,157.13,98.0
23.52,156.8,98.67
23.61,156.48,99.35
23.73,156.13,100.01
23.84,155.78,100.67
23.94,155.4,101.32
24.05,155.01,101.96
24.17,154.61,102.57
24.3,154.16,103.15
24.38,153.68,103.69
24.39,153.1,104.15
24.35,152.48,104.56
24.3,151.84,104.94
24.29,151.19,105.28
24.27,150.53,105.62
24.24,149.86,105.95
24.22,149.19,106.27
24.21,148.51,106.55
24.2,147.82,106.83
24.18,147.13,107.11
24.18,146.45,107.38
24.2,145.77,107.62
24.2,145.08,107.86
24.21,144.38,108.1
24.21,143.69,108.32
24.23,143.0,108.52
24.25,142.3,108.72
24.27,141.61,108.93
24.3,140.91,109.11
24.33,140.22,109.29
24.36,139.52,109.46
24.39,138.82,109.63
24.43,138.13,109.78
24.47,137.43,109.93
24.51,136.74,110.08
24.55,136.04,110.22
24.59,135.34,110.36
24.64,134.65,110.48
24.69,133.95,110.61
24.74,133.25,110.74
24.8,132.56,110.85
24.85,131.86,110.97
24.91,131.16,111.08
24.96,130.46,111.19
25.01,129.75,111.28
25.08,129.05,111.38
25.14,128.34,111.47
25.21,127.64,111.57
25.28,126.93,111.65
25.34,126.22,111.74
25.41,125.51,111.82
25.47,124.81,111.91
25.54,124.1,111.99
25.61,123.38,112.07
25.68,122.67,112.15
25.74,121.95,112.22
25.81,121.24,112.3
25.88,120.52,112.37
25.94,119.8,112.44
26.01,119.08,112.51
26.08,118.36,112.58
26.14,117.64,112.65
26.21,116.91,112.72
26.27,116.19,112.79
26.34,115.46,112.85
26.4,114.73,112.91
26.46,114.0,112.98
26.53,113.27,113.04
26.59,112.54,113.1
26.65,111.8,113.16
26.71,111.07,113.22
26.77,110.33,113.28
26.82,109.59,113.33
26.88,108.85,113.39
26.94,108.11,113.44
26.99,107.37,113.5
27.05,106.63,113.55
27.1,105.88,113.59
27.15,105.14,113.64
27.2,104.39,113.69
27.25,103.64,113.73
27.3,102.89,113.78
27.34,102.14,113.82
27.39,101.39,113.86
27.43,100.64,113.9
27.47,99.88,113.94
27.52,99.12,113.98
27.55,98.37,114.01
27.59,97.61,114.05
27.63,96.85,114.08
27.67,96.09,114.11
27.7,95.33,114.14
27.73,94.57,114.17
27.76,93.81,114.2
27.79,93.05,114.23
27.82,92.28,114.25
27.85,91.52,114.27
27.87,90.75,114.29
27.89,89.99,114.31
27.91,89.22,114.33
27.93,88.46,114.35
27.95,87.69,114.36
27.97,86.92,114.38
27.98,86.15,114.39
28.0,85.39,114.4
28.01,84.62,114.41
28.02,83.85,114.43
28.03,83.08,114.44
28.04,82.31,114.45
28.05,81.54,114.46
28.05,80.77,114.46
28.04,80.0,114.45
26.47,165.14,35.0
26.47,165.14,35.76
26.47,165.14,36.51
26.47,165.14,37.27
26.46,165.13,38.02
26.45,165.13,38.78
26.45,165.13,39.53
26.44,165.13,40.29
26.43,165.12,41.04
26.42,165.11,41.8
26.4,165.11,42.55
26.39,165.1,43.3
26.37,165.08,44.06
26.35,165.07,44.81
26.33,165.06,45.56
26.31,165.04,46.31
26.29,165.03,47.06
26.27,165.01,47.82
26.24,164.99,48.57
26.22,164.97,49.31
26.19,164.95,50.06
26.16,164.92,50.81
26.13,164.9,51.56
26.09,164.87,52.3
26.06,164.84,53.05
26.03,164.82,53.79
26.0,164.79,54.54
25.96,164.76,55.28
25.93,164.72,56.02
25.89,164.69,56.76
25.85,164.66,57.51
25.81,164.62,58.25
25.78,164.59,58.98
25.73,164.55,59.72
25.69,164.51,60.46
25.65,164.47,61.19
25.61,164.43,61.93
25.56,164.39,62.66
25.52,164.35,63.39
25.47,164.31,64.13
25.43,164.26,64.85
25.38,164.21,65.58
25.33,164.17,66.31
25.27,164.12,67.04
25.22,164.07,67.76
25.18,164.02,68.49
25.13,163.98,69.21
25.08,163.92,69.93
25.02,163.87,70.65
24.98,163.82,71.37
24.93,163.76,72.09
24.88,163.7,72.81
24.84,163.64,73.52
24.79,163.58,74.24
24.75,163.51,74.95
24.7,163.45,75.66
24.65,163.38,76.37
24.61,163.31,77.09
24.57,163.24,77.8
24.52,163.17,78.51
24.48,163.09,79.21
24.44,163.01,79.92
24.39,162.93,80.63
24.36,162.86,81.34
24.33,162.77,82.05
24.3,162.69,82.77
24.25,162.58,83.47
24.21,162.49,84.17
24.19,162.38,84.88
24.17,162.27,85.6
24.15,162.17,86.32
24.13,162.06,87.03
24.11,161.91,87.73
24.08,161.75,88.44
24.08,161.61,89.15
24.08,161.47,89.87
24.09,161.3,90.59
24.11,161.13,91.31
24.11,160.95,92.02
24.12,160.73,92.72
24.15,160.51,93.44
24.18,160.29,94.15
24.22,160.08,94.87
24.28,159.83,95.59
24.34,159.57,96.3
24.38,159.3,97.0
24.44,159.02,97.7
24.51,158.7,98.39
24.59,158.39,99.08
24.66,158.06,99.77
24.75,157.74,100.46
24.87,157.39,101.13
24.98,157.02,101.8
25.09,156.63,102.45
25.2,156.23,103.1
25.33,155.81,103.71
25.48,155.35,104.29
25.58,154.85,104.84
25.59,154.27,105.3
25.54,153.64,105.72
25.48,152.99,106.11
25.46,152.33,106.47
25.44,151.66,106.81
25.41,150.98,107.14
25.37,150.3,107.47
25.36,149.61,107.76
25.35,148.91,108.04
25.34,148.21,108.32
25.33,147.52,108.59
25.35,146.82,108.84
25.35,146.12,109.08
25.36,145.41,109.32
25.37,144.71,109.54
25.39,144.0,109.74
25.41,143.29,109.94
25.43,142.58,110.15
25.46,141.88,110.33
25.5,141.17,110.5
25.53,140.46,110.67
25.56,139.75,110.84
25.61,139.04,110.99
25.65,138.33,111.14
25.7,137.62,111.28
25.74,136.91,111.42
25.8,136.2,111.55
25.85,135.49,111.67
25.91,134.78,111.79
25.96,134.07,111.92
26.03,133.36,112.02
26.09,132.65,112.13
26.15,131.93,112.24
26.21,131.22,112.34
26.28,130.51,112.43
26.34,129.79,112.53
26.41,129.08,112.63
26.48,128.36,112.72
26.54,127.65,112.8
26.61,126.93,112.89
26.68,126.2,112.97
26.74,125.48,113.06
26.81,124.76,113.14
26.88,124.04,113.22
26.95,123.31,113.3
27.01,122.59,113.37
27.08,121.86,113.44
27.14,121.13,113.52
27.21,120.4,113.59
27.28,119.67,113.66
27.34,118.94,113.73
27.41,118.2,113.8
27.48,117.47,113.86
27.54,116.73,113.93
27.6,115.99,113.99
27.67,115.25,114.06
27.73,114.51,114.12
27.79,113.77,114.18
27.85,113.03,114.24
27.92,112.28,114.3
27.97,111.53,114.36
28.03,110.78,114.42
28.09,110.03,114.47
28.15,109.28,114.53
28.2,108.53,114.58
28.26,107.78,114.63
28.31,107.02,114.68
28.36,106.27,114.73
28.42,105.51,114.78
28.47,104.75,114.83
28.51,103.99,114.87
28.56,103.23,114.91
28.61,102.47,114.96
28.65,101.7,115.0
28.7,100.94,115.04
28.74,100.17,115.08
28.78,99.41,115.11
28.82,98.64,115.15
28.86,97.87,115.18
28.89,97.1,115.21
28.93,96.33,115.25
28.96,95.56,115.28
29.0,94.79,115.3
29.03,94.01,115.33
29.06,93.24,115.36
29.08,92.46,115.38
29.11,91.69,115.41
29.13,90.91,115.43
29.16,90.13,115.45
29.18,89.36,115.47
29.2,88.58,115.48
29.21,87.8,115.5
29.23,87.02,115.51
29.25,86.24,115.52
29.26,85.46,115.53
29.27,84.68,115.55
29.28,83.9,115.56
29.29,83.12,115.57
29.3,82.34,115.58
29.31,81.56,115.59
29.31,80.78,115.59
29.31,80.0,115.58
27.8,166.31,35.0
27.79,166.31,35.77
27.79,166.31,36.54
27.79,166.31,37.3
27.78,166.3,38.07
27.78,166.3,38.84
27.77,166.3,39.6
27.76,166.3,40.37
27.75,166.29,41.14
27.74,166.28,41.9
27.72,166.27,42.67
27.71,166.27,43.43
27.69,166.25,44.2
27.67,166.24,44.96
27.65,166.23,45.73
27.63,166.21,46.49
27.61,166.2,47.25
27.59,166.18,48.02
27.57,166.16,48.78
27.54,166.14,49.54
27.51,166.12,50.3
27.48,166.09,51.06
27.45,166.07,51.82
27.41,166.04,52.57
27.38,166.01,53.33
27.35,165.99,54.09
27.32,165.96,54.84
27.28,165.93,55.6
27.25,165.89,56.35
27.21,165.86,57.1
27.17,165.83,57.86
27.13,165.79,58.61
27.09,165.76,59.36
27.05,165.72,60.11
27.01,165.68,60.86
26.97,165.64,61.61
26.93,165.6,62.35
26.88,165.56,63.09
26.84,165.52,63.84
26.79,165.48,64.58
26.74,165.43,65.32
26.69,165.39,66.06
26.64,165.34,66.8
26.59,165.29,67.54
26.54,165.24,68.28
26.5,165.2,69.02
26.45,165.15,69.75
26.39,165.1,70.48
26.34,165.05,71.21
26.29,164.99,71.95
26.23,164.94,72.68
26.18,164.88,73.41
26.13,164.83,74.13
26.08,164.77,74.86
26.02,164.71,75.59
25.97,164.65,76.32
25.92,164.58,77.04
25.87,164.52,77.76
25.82,164.46,78.49
25.77,164.39,79.21
25.72,164.32,79.93
25.67,164.24,80.66
25.62,164.16,81.38
25.58,164.09,82.1
25.54,164.01,82.83
25.51,163.93,83.55
25.45,163.83,84.27
25.41,163.74,84.98
25.38,163.63,85.71
25.36,163.53,86.44
25.34,163.43,87.16
25.32,163.32,87.89
25.29,163.17,88.61
25.26,163.02,89.32
25.25,162.88,90.05
25.26,162.73,90.78
25.27,162.56,91.51
25.29,162.39,92.25
25.28,162.21,92.97
25.3,161.98,93.68
25.32,161.76,94.4
25.36,161.55,95.13
25.4,161.33,95.86
25.47,161.07,96.58
25.53,160.81,97.3
25.58,160.53,98.02
25.64,160.24,98.72
25.72,159.92,99.42
25.81,159.6,100.12
25.89,159.27,100.82
25.98,158.94,101.51
26.11,158.57,102.19
26.24,158.19,102.86
26.36,157.8,103.52
26.47,157.4,104.18
26.61,156.97,104.81
26.75,156.51,105.4
26.85,156.0,105.95
26.86,155.41,106.42
26.82,154.77,106.84
26.75,154.11,107.25
26.73,153.43,107.61
26.71,152.75,107.95
26.68,152.06,108.29
26.64,151.37,108.62
26.63,150.67,108.91
26.61,149.96,109.2
26.6,149.25,109.48
26.59,148.54,109.76
26.61,147.84,110.01
26.61,147.12,110.24
26.62,146.4,110.48
26.63,145.69,110.71
26.65,144.97,110.91
26.67,144.25,111.11
26.69,143.53,111.32
26.72,142.82,111.5
26.76,142.1,111.67
26.79,141.37,111.84
26.83,140.65,112.01
26.87,139.93,112.16
26.92,139.21,112.3
26.96,138.49,112.45
27.01,137.77,112.59
27.06,137.05,112.71
27.12,136.33,112.84
27.17,135.6,112.96
27.23,134.88,113.08
27.29,134.16,113.18
27.35,133.44,113.29
27.42,132.71,113.39
27.48,131.99,113.5
27.54,131.27,113.59
27.61,130.54,113.69
27.68,129.81,113.78
27.74,129.09,113.87
27.81,128.36,113.96
27.88,127.63,114.04
27.94,126.89,114.12
28.01,126.16,114.21
28.08,125.43,114.29
28.15,124.69,114.37
28.22,123.96,114.44
28.28,123.22,114.52
28.35,122.48,114.59
28.41,121.74,114.66
28.48,121.0,114.73
28.54,120.26,114.8
28.61,119.51,114.87
28.68,118.77,114.94
28.74,118.02,115.01
28.81,117.27,115.07
28.87,116.52,115.14
28.93,115.77,115.2
29.0,115.02,115.26
29.06,114.27,115.32
29.12,113.51,115.38
29.18,112.75,115.44
29.24,112.0,115.5
29.3,111.24,115.56
29.36,110.48,115.61
29.41,109.71,115.67
29.47,108.95,115.72
29.52,108.18,115.77
29.58,107.42,115.82
29.63,106.65,115.87
29.68,105.88,115.92
29.73,105.11,115.96
29.78,104.34,116.01
29.83,103.57,116.05
29.87,102.79,116.09
29.92,102.02,116.13
29.96,101.25,116.17
30.0,100.47,116.21
30.05,99.69,116.25
30.08,98.91,116.28
30.12,98.13,116.31
30.16,97.35,116.35
30.19,96.57,116.38
30.23,95.78,116.41
30.26,95.0,116.44
30.29,94.22,116.47
30.32,93.43,116.49
30.35,92.64,116.52
30.37,91.86,116.54
30.4,91.07,116.56
30.42,90.28,116.58
30.44,89.49,116.6
30.46,88.7,116.61
30.48,87.91,116.63
30.49,87.12,116.64
30.51,86.33,116.66
30.52,85.54,116.67
30.53,84.75,116.68
30.55,83.96,116.69
30.56,83.17,116.7
30.57,82.38,116.71
30.57,81.58,116.72
30.57,80.79,116.72
30.57,80.0,116.71
29.12,167.48,35.0
29.12,167.48,35.78
29.11,167.48,36.56
29.11,167.48,37.34
29.1,167.47,38.12
29.1,167.47,38.9
29.09,167.47,39.68
29.08,167.47,40.45
29.07,167.46,41.23
29.06,167.45,42.01
29.04,167.44,42.79
29.03,167.44,43.56
29.01,167.42,44.34
28.99,167.41,45.12
28.97,167.4,45.89
28.95,167.38,46.67
28.93,167.37,47.44
28.91,167.35,48.22
28.89,167.33,48.99
28.86,167.31,49.76
28.83,167.29,50.53
28.8,167.26,51.31
28.77,167.24,52.08
28.74,167.21,52.85
28.7,167.19,53.61
28.67,167.16,54.38
28.64,167.13,55.15
28.6,167.1,55.92
28.57,167.07,56.68
28.53,167.03,57.45
28.49,167.0,58.21
28.45,166.97,58.98
28.41,166.93,59.73
28.37,166.89,60.5
28.33,166.85,61.26
28.29,166.81,62.02
28.24,166.77,62.77
28.2,166.73,63.53
28.16,166.69,64.29
28.11,166.65,65.04
28.06,166.61,65.79
28.01,166.56,66.55
27.96,166.51,67.3
27.91,166.47,68.05
27.86,166.42,68.79
27.81,166.37,69.54
27.76,166.32,70.29
27.71,166.27,71.04
27.66,166.22,71.78
27.6,166.17,72.52
27.55,166.11,73.26
27.49,166.06,74.01
27.44,166.0,74.75
27.39,165.95,75.49
27.34,165.89,76.22
27.28,165.82,76.96
27.23,165.76,77.69
27.18,165.7,78.43
27.13,165.64,79.17
27.08,165.57,79.9
27.03,165.5,80.64
26.98,165.42,81.37
26.93,165.35,82.1
26.89,165.27,82.84
26.85,165.2,83.57
26.82,165.11,84.31
26.76,165.01,85.04
26.72,164.92,85.77
26.69,164.82,86.5
26.66,164.72,87.24
26.64,164.62,87.98
26.62,164.51,88.72
26.59,164.36,89.45
26.56,164.21,90.17
26.55,164.07,90.91
26.55,163.92,91.65
26.56,163.76,92.39
26.58,163.59,93.14
26.57,163.41,93.87
26.58,163.18,94.6
26.61,162.96,95.33
26.64,162.74,96.07
26.68,162.52,96.81
26.75,162.27,97.54
26.81,162.0,98.28
26.86,161.73,99.0
26.91,161.44,99.72
27.0,161.11,100.43
27.08,160.79,101.14
27.16,160.45,101.85
27.26,160.12,102.55
27.39,159.75,103.24
27.51,159.37,103.93
27.63,158.97,104.6
27.75,158.56,105.27
27.88,158.13,105.9
28.02,157.67,106.51
28.12,157.15,107.07
28.14,156.55,107.54
28.09,155.89,107.97
28.03,155.23,108.38
28.0,154.54,108.75
27.97,153.85,109.1
27.94,153.15,109.44
27.9,152.44,109.77
27.89,151.73,110.07
27.88,151.01,110.35
27.86,150.29,110.64
27.85,149.57,110.92
27.87,148.85,111.17
27.87,148.13,111.41
27.88,147.4,111.65
27.89,146.67,111.87
27.91,145.94,112.08
27.93,145.21,112.28
27.95,144.48,112.48
27.98,143.75,112.67
28.02,143.02,112.84
28.05,142.29,113.01
28.09,141.55,113.17
28.13,140.82,113.32
28.18,140.09,113.47
28.22,139.36,113.62
28.27,138.63,113.75
28.32,137.9,113.88
28.38,137.16,114.0
28.44,136.43,114.12
28.49,135.7,114.24
28.56,134.96,114.34
28.62,134.23,114.45
28.68,133.49,114.55
28.74,132.76,114.65
28.81,132.02,114.75
28.88,131.29,114.84
28.94,130.55,114.93
29.01,129.81,115.03
29.08,129.07,115.11
29.14,128.33,115.19
29.21,127.58,115.28
29.28,126.84,115.36
29.35,126.1,115.44
29.41,125.35,115.52
29.48,124.6,115.59
29.55,123.85,115.67
29.61,123.1,115.74
29.68,122.35,115.81
29.75,121.6,115.88
29.81,120.85,115.95
29.88,120.09,116.02
29.95,119.33,116.09
30.01,118.57,116.15
30.07,117.82,116.22
30.14,117.05,116.28
30.2,116.29,116.34
30.26,115.53,116.4
30.33,114.76,116.46
30.39,114.0,116.52
30.45,113.23,116.58
30.51,112.46,116.64
30.57,111.69,116.7
30.62,110.92,116.75
30.68,110.14,116.8
30.74,109.37,116.86
30.79,108.59,116.91
30.84,107.81,116.96
30.9,107.04,117.01
30.95,106.25,117.05
31.0,105.47,117.1
31.05,104.69,117.14
31.09,103.91,117.18
31.14,103.12,117.23
31.18,102.33,117.27
31.23,101.55,117.31
31.27,100.76,117.34
31.31,99.97,117.38
31.35,99.18,117.41
31.39,98.39,117.45
31.42,97.6,117.48
31.46,96.8,117.51
31.49,96.01,117.54
31.52,95.22,117.57
31.55,94.42,117.6
31.58,93.62,117.62
31.61,92.82,117.65
31.64,92.03,117.67
31.66,91.23,117.69
31.68,90.43,117.71
31.7,89.63,117.73
31.72,88.83,117.75
31.74,88.03,117.76
31.76,87.23,117.78
31.77,86.42,117.79
31.78,85.62,117.8
31.79,84.82,117.81
31.81,84.02,117.82
31.82,83.21,117.83
31.83,82.41,117.84
31.84,81.61,117.85
31.84,80.8,117.85
31.83,80.0,117.84
30.44,168.65,35.0
30.44,168.65,35.79
30.43,168.65,36.58
30.43,168.65,37.37
30.42,168.64,38.16
30.42,168.64,38.95
30.41,168.64,39.75
30.4,168.64,40.53
30.39,168.63,41.32
30.38,168.62,42.12
30.36,168.61,42.91
30.35,168.61,43.69
30.33,168.59,44.48
30.31,168.58,45.27
30.29,168.57,46.06
30.27,168.55,46.84
30.25,168.54,47.63
30.23,168.52,48.42
30.21,168.5,49.2
30.18,168.48,49.98
30.15,168.46,50.77
30.12,168.43,51.55
30.09,168.41,52.33
30.06,168.38,53.12
30.02,168.36,53.9
29.99,168.33,54.68
29.96,168.3,55.46
29.92,168.27,56.24
29.89,168.24,57.01
29.85,168.2,57.79
29.81,168.17,58.56
29.77,168.14,59.34
29.73,168.1,60.11
29.69,168.06,60.88
29.65,168.03,61.66
29.61,167.99,62.43
29.56,167.95,63.2
29.52,167.91,63.97
29.47,167.87,64.73
29.43,167.82,65.5
29.38,167.78,66.26
29.33,167.73,67.03
29.28,167.69,67.79
29.23,167.64,68.55
29.18,167.59,69.31
29.13,167.55,70.07
29.08,167.5,70.83
29.03,167.45,71.59
28.97,167.39,72.34
28.92,167.34,73.1
28.86,167.29,73.85
28.81,167.23,74.6
28.76,167.18,75.36
28.71,167.12,76.11
28.65,167.06,76.86
28.6,167.0,77.61
28.54,166.94,78.35
28.49,166.88,79.1
28.44,166.81,79.85
28.39,166.75,80.6
28.34,166.68,81.34
28.29,166.6,82.08
28.24,166.53,82.83
28.2,166.46,83.58
28.16,166.38,84.32
28.12,166.3,85.07
28.07,166.2,85.81
28.03,166.11,86.55
27.99,166.01,87.29
27.97,165.91,88.04
27.94,165.81,88.79
27.92,165.7,89.54
27.89,165.55,90.28
27.86,165.4,91.02
27.85,165.27,91.77
27.85,165.12,92.52
27.86,164.95,93.28
27.87,164.79,94.03
27.86,164.6,94.77
27.87,164.38,95.51
27.9,164.16,96.26
27.93,163.94,97.01
27.97,163.72,97.76
28.03,163.46,98.51
28.09,163.2,99.25
28.13,162.92,99.98
28.19,162.63,100.71
28.27,162.31,101.44
28.35,161.99,102.16
28.44,161.64,102.88
28.53,161.3,103.6
28.66,160.93,104.3
28.78,160.55,105.0
28.9,160.14,105.68
29.03,159.73,106.35
29.16,159.29,107.0
29.29,158.83,107.62
29.4,158.3,108.19
29.41,157.69,108.67
29.37,157.02,109.1
29.3,156.34,109.51
29.26,155.65,109.89
29.24,154.95,110.24
29.21,154.23,110.58
29.17,153.52,110.92
29.15,152.79,111.22
29.14,152.06,111.51
29.12,151.33,111.79
29.11,150.6,112.08
29.13,149.87,112.33
29.13,149.13,112.57
29.14,148.39,112.81
29.15,147.65,113.04
29.17,146.91,113.24
29.19,146.17,113.45
29.21,145.43,113.65
29.24,144.69,113.84
29.28,143.95,114.01
29.31,143.2,114.18
29.35,142.46,114.34
29.39,141.72,114.49
29.44,140.97,114.64
29.49,140.23,114.78
29.53,139.48,114.92
29.59,138.74,115.04
29.64,138.0,115.16
29.7,137.25,115.28
29.76,136.51,115.4
29.82,135.77,115.5
29.89,135.02,115.61
29.95,134.27,115.71
30.01,133.53,115.81
30.08,132.78,115.9
30.14,132.03,116.0
30.21,131.28,116.09
30.28,130.53,116.18
30.34,129.78,116.26
30.41,129.03,116.34
30.48,128.27,116.43
30.54,127.52,116.51
30.61,126.77,116.59
30.68,126.01,116.66
30.75,125.25,116.74
30.82,124.49,116.81
30.88,123.73,116.88
30.95,122.96,116.96
31.01,122.2,117.03
31.08,121.43,117.1
31.15,120.67,117.16
31.21,119.9,117.23
31.28,119.13,117.29
31.34,118.36,117.36
31.41,117.59,117.42
31.47,116.81,117.48
31.53,116.04,117.55
31.59,115.26,117.61
31.66,114.48,117.67
31.72,113.7,117.72
31.77,112.92,117.78
31.83,112.14,117.84
31.89,111.36,117.89
31.95,110.57,117.94
32.0,109.79,117.99
32.06,109.0,118.05
32.11,108.21,118.1
32.16,107.42,118.14
32.21,106.63,118.19
32.26,105.83,118.23
32.31,105.04,118.28
32.36,104.25,118.32
32.41,103.45,118.36
32.45,102.65,118.4
32.49,101.86,118.44
32.54,101.05,118.48
32.58,100.25,118.51
32.61,99.45,118.55
32.65,98.65,118.58
32.69,97.85,118.61
32.72,97.04,118.65
32.76,96.23,118.68
32.79,95.43,118.7
32.82,94.62,118.73
32.85,93.81,118.76
32.87,93.01,118.78
32.9,92.2,118.8
32.92,91.38,118.83
32.95,90.57,118.85
32.97,89.76,118.86
32.99,88.95,118.88
33.0,88.14,118.9
33.02,87.33,118.91
33.03,86.51,118.92
33.04,85.7,118.93
33.06,84.89,118.94
33.07,84.07,118.96
33.08,83.26,118.97
33.09,82.44,118.98
33.1,81.63,118.98
33.1,80.82,118.98
33.09,80.0,118.98
31.76,169.82,35.0
31.76,169.82,35.8
31.76,169.82,36.61
31.75,169.82,37.41
31.74,169.81,38.21
31.74,169.81,39.01
31.73,169.81,39.82
31.72,169.81,40.62
31.71,169.8,41.42
31.7,169.79,42.22
31.69,169.78,43.02
31.67,169.77,43.82
31.65,169.76,44.62
31.63,169.75,45.42
31.61,169.74,46.22
31.59,169.72,47.02
31.57,169.71,47.82
31.55,169.69,48.62
31.53,169.67,49.41
31.5,169.65,50.21
31.47,169.63,51.0
31.44,169.6,51.8
31.41,169.58,52.59
31.38,169.55,53.39
31.34,169.53,54.18
31.31,169.5,54.97
31.28,169.47,55.76
31.24,169.44,56.55
31.2,169.41,57.34
31.17,169.38,58.13
31.13,169.34,58.92
31.09,169.31,59.7
31.05,169.27,60.49
31.01,169.24,61.27
30.97,169.2,62.06
30.92,169.16,62.84
30.88,169.12,63.62
30.84,169.08,64.4
30.79,169.04,65.18
30.75,169.0,65.96
30.7,168.95,66.73
30.65,168.91,67.51
30.6,168.86,68.29
30.55,168.81,69.06
30.5,168.76,69.83
30.45,168.72,70.6
30.4,168.67,71.37
30.35,168.62,72.14
30.29,168.57,72.91
30.24,168.51,73.67
30.18,168.46,74.44
30.13,168.41,75.2
30.08,168.35,75.97
30.02,168.3,76.73
29.97,168.24,77.49
29.91,168.18,78.25
29.86,168.12,79.01
29.81,168.06,79.77
29.76,167.99,80.53
29.7,167.93,81.29
29.65,167.86,82.04
29.6,167.78,82.8
29.56,167.71,83.55
29.51,167.64,84.31
29.47,167.56,85.07
29.43,167.48,85.83
29.38,167.38,86.58
29.33,167.3,87.33
29.3,167.2,88.09
29.27,167.1,88.85
29.24,167.0,89.61
29.22,166.89,90.37
29.19,166.75,91.12
29.16,166.6,91.87
29.14,166.46,92.63
29.14,166.32,93.39
29.15,166.15,94.16
29.16,165.98,94.92
29.15,165.8,95.68
29.16,165.58,96.43
29.18,165.36,97.19
29.21,165.14,97.95
29.25,164.92,98.71
29.31,164.66,99.47
29.36,164.4,100.22
29.41,164.12,100.97
29.47,163.82,101.71
29.55,163.5,102.45
29.62,163.18,103.18
29.71,162.83,103.91
29.81,162.49,104.64
29.93,162.11,105.35
30.05,161.73,106.06
30.18,161.32,106.75
30.3,160.89,107.43
30.43,160.45,108.1
30.56,159.98,108.73
30.67,159.45,109.3
30.68,158.83,109.79
30.64,158.15,110.22
30.58,157.46,110.64
30.53,156.76,111.03
30.5,156.04,111.38
30.47,155.32,111.73
30.44,154.59,112.07
30.41,153.86,112.38
30.4,153.11,112.67
