zone,log10(y+),u+
"Theory, Coles",2.56111908,19.45488548
"Theory, Coles",2.563498735,19.46903038
"Theory, Coles",2.565865517,19.48310661
"Theory, Coles",2.568219423,19.49711418
"Theory, Coles",2.570560694,19.51105499
"Theory, Coles",2.572889328,19.52493095
"Theory, Coles",2.575205564,19.53874016
"Theory, Coles",2.577509642,19.55248451
"Theory, Coles",2.579801321,19.56616402
"Theory, Coles",2.582081079,19.57978058
"Theory, Coles",2.584348917,19.59333611
"Theory, Coles",2.586605072,19.60682678
"Theory, Coles",2.588849545,19.62025833
"Theory, Coles",2.591082335,19.63362694
"Theory, Coles",2.593303919,19.64693642
"Theory, Coles",2.595514059,19.66018677
"Theory, Coles",2.597712994,19.6733799
"Theory, Coles",2.599900723,19.68651199
"Theory, Coles",2.602077723,19.69958878
"Theory, Coles",2.604243755,19.71260834
"Theory, Coles",2.606399059,19.72557068
"Theory, Coles",2.608543873,19.73847771
"Theory, Coles",2.610677958,19.75132942
"Theory, Coles",2.612801552,19.76412582
"Theory, Coles",2.614914894,19.77687073
"Theory, Coles",2.617017984,19.78956032
"Theory, Coles",2.619111061,19.8021965
"Theory, Coles",2.621194124,19.81478119
"Theory, Coles",2.623266935,19.82731438
"Theory, Coles",2.62533021,19.83979607
"Theory, Coles",2.627383709,19.85222816
"Theory, Coles",2.629427433,19.86460876
"Theory, Coles",2.63146162,19.87693977
"Theory, Coles",2.633486271,19.88922119
"Theory, Coles",2.635501385,19.90145493
"Theory, Coles",2.637507439,19.91363907
"Theory, Coles",2.639504194,19.92577553
"Theory, Coles",2.64149189,19.93786621
"Theory, Coles",2.643470526,19.94990921
"Theory, Coles",2.645440102,19.96190643
"Theory, Coles",2.647400618,19.97385597
"Theory, Coles",2.649352551,19.98576164
"Theory, Coles",2.651295662,19.99762154
"Theory, Coles",2.65323019,20.00943756
"Theory, Coles",2.655156136,20.02120781
"Theory, Coles",2.657073498,20.0329361
"Theory, Coles",2.658982515,20.04462051
"Theory, Coles",2.660883188,20.05626106
"Theory, Coles",2.662775517,20.06785965
"Theory, Coles",2.664659739,20.07941628
"Theory, Coles",2.666535616,20.09093285
"Theory, Coles",2.668403625,20.10240555
"Theory, Coles",2.670263529,20.1138382
"Theory, Coles",2.672115564,20.12523079
"Theory, Coles",2.673959732,20.13658142
"Theory, Coles",2.675796032,20.14789391
"Theory, Coles",2.677624702,20.15916634
"Theory, Coles",2.679445744,20.17040062
"Theory, Coles",2.681258917,20.18159485
"Theory, Coles",2.683064699,20.19275093
"Theory, Coles",2.684863091,20.20387077
"Theory, Coles",2.686654091,20.21495056
"Theory, Coles",2.688437462,20.22599411
"Theory, Coles",2.690213919,20.23699951
"Theory, Coles",2.691982746,20.24797058
"Theory, Coles",2.693744659,20.2589035
"Theory, Coles",2.69549942,20.26980019
"Theory, Coles",2.697247028,20.28066063
"Theory, Coles",2.698987722,20.29148674
"Theory, Coles",2.700721502,20.30227852
"Theory, Coles",2.702448368,20.31303406
"Theory, Coles",2.70416832,20.32375526
"Theory, Coles",2.705881357,20.33444405
"Theory, Coles",2.707587957,20.34509659
"Theory, Coles",2.709287643,20.35571671
"Theory, Coles",2.710980892,20.3663044
"Theory, Coles",2.712667465,20.37685776
"Theory, Coles",2.714347601,20.38737869
"Theory, Coles",2.716021061,20.3978653
"Theory, Coles",2.717688322,20.40832138
"Theory, Coles",2.719349146,20.41874695
"Theory, Coles",2.721003532,20.42913818
"Theory, Coles",2.72265172,20.43950081
"Theory, Coles",2.724293709,20.44983101
"Theory, Coles",2.72592926,20.46012878
"Theory, Coles",2.72755909,20.47039795
"Theory, Coles",2.729182482,20.4806366
"Theory, Coles",2.730799913,20.49084473
"Theory, Coles",2.732411385,20.50102234
"Theory, Coles",2.734017134,20.51117134
"Theory, Coles",2.735616684,20.52128983
"Theory, Coles",2.737210512,20.53138161
"Theory, Coles",2.73879838,20.54144287
"Theory, Coles",2.740380526,20.55147552
"Theory, Coles",2.741956949,20.56147957
"Theory, Coles",2.743527412,20.571455
"Theory, Coles",2.74509263,20.58140373
"Theory, Coles",2.746651888,20.59132385
"Theory, Coles",2.748205662,20.60121536
"Theory, Coles",2.749753952,20.61108208
"Theory, Coles",2.751296759,20.62092018
"Theory, Coles",2.752834082,20.63073158
"Theory, Coles",2.754366159,20.64051628
"Theory, Coles",2.755892515,20.65027428
"Theory, Coles",2.757413864,20.66000748
"Theory, Coles",2.758929729,20.66971397
"Theory, Coles",2.76044035,20.67939377
"Theory, Coles",2.761945486,20.68904877
"Theory, Coles",2.763445616,20.69867706
"Theory, Coles",2.764940739,20.70828247
"Theory, Coles",2.766430616,20.71786118
"Theory, Coles",2.767915249,20.72741508
"Theory, Coles",2.769395113,20.7369442
"Theory, Coles",2.770869732,20.74645042
"Theory, Coles",2.772339344,20.75593185
"Theory, Coles",2.773804188,20.76538849
"Theory, Coles",2.775264025,20.77482033
"Theory, Coles",2.776718855,20.78422928
"Theory, Coles",2.778168917,20.79361534
"Theory, Coles",2.77961421,20.80297661
"Theory, Coles",2.781054735,20.81231689
"Theory, Coles",2.782490492,20.82163239
"Theory, Coles",2.783921242,20.83092499
"Theory, Coles",2.785347462,20.84019661
"Theory, Coles",2.786769152,20.84944344
"Theory, Coles",2.788186073,20.85866928
"Theory, Coles",2.789598465,20.86787415
"Theory, Coles",2.791006327,20.87705421
"Theory, Coles",2.79240942,20.88621521
"Theory, Coles",2.793808222,20.89535141
"Theory, Coles",2.795202255,20.90446854
"Theory, Coles",2.796591997,20.91356468
"Theory, Coles",2.797977448,20.92263794
"Theory, Coles",2.799358368,20.93169022
"Theory, Coles",2.800734758,20.94072151
"Theory, Coles",2.802107096,20.94973373
"Theory, Coles",2.803474903,20.95872307
"Theory, Coles",2.804838419,20.96769333
"Theory, Coles",2.806197643,20.97664261
"Theory, Coles",2.807552814,20.98557281
"Theory, Coles",2.808903694,20.99448204
"Theory, Coles",2.810250282,21.00337219
"Theory, Coles",2.811592817,21.01224136
"Theory, Coles",2.812931061,21.02109146
"Theory, Coles",2.814265251,21.02992249
"Theory, Coles",2.815595388,21.03873444
"Theory, Coles",2.816921473,21.04752731
"Theory, Coles",2.818243504,21.05630112
"Theory, Coles",2.81956172,21.06505394
"Theory, Coles",2.820875645,21.0737896
"Theory, Coles",2.822185755,21.08250618
"Theory, Coles",2.82349205,21.0912056
"Theory, Coles",2.824794292,21.09988594
"Theory, Coles",2.826092482,21.10854721
"Theory, Coles",2.827387094,21.11719131
"Theory, Coles",2.828677654,21.12581635
"Theory, Coles",2.829964399,21.13442421
"Theory, Coles",2.83124733,21.143013
"Theory, Coles",2.832526684,21.15158653
"Theory, Coles",2.833802223,21.16014099
"Theory, Coles",2.835073948,21.16867828
"Theory, Coles",2.836341858,21.17719841
"Theory, Coles",2.837606192,21.18569946
"Theory, Coles",2.838866949,21.19418526
"Theory, Coles",2.840123892,21.20265388
"Theory, Coles",2.841377258,21.21110725
"Theory, Coles",2.842627048,21.21954155
"Theory, Coles",2.843873262,21.22796059
"Theory, Coles",2.8451159,21.23636246
"Theory, Coles",2.846354961,21.24474907
"Theory, Coles",2.847590446,21.25311661
"Theory, Coles",2.848822355,21.26147079
"Theory, Coles",2.850050926,21.26980782
"Theory, Coles",2.851276159,21.27812958
"Theory, Coles",2.852497816,21.28643417
"Theory, Coles",2.853715897,21.29472351
"Theory, Coles",2.854930639,21.30299759
"Theory, Coles",2.856142282,21.31125641
"Theory, Coles",2.857350349,21.31949806
"Theory, Coles",2.85855484,21.32772636
"Theory, Coles",2.859756231,21.33593941
"Theory, Coles",2.860954285,21.34413528
"Theory, Coles",2.862149,21.35231781
"Theory, Coles",2.863340616,21.36048508
"Theory, Coles",2.864528894,21.36863708
"Theory, Coles",2.865713835,21.37677574
"Theory, Coles",2.866895676,21.38489723
"Theory, Coles",2.868074179,21.39300537
"Theory, Coles",2.869249344,21.40110016
"Theory, Coles",2.870421648,21.40917969
"Theory, Coles",2.871590614,21.41724396
"Theory, Coles",2.872756481,21.42529488
"Theory, Coles",2.873919249,21.43333244
"Theory, Coles",2.875078917,21.44135475
"Theory, Coles",2.876235485,21.44936371
"Theory, Coles",2.877389193,21.45735931
"Theory, Coles",2.878539562,21.46533966
"Theory, Coles",2.879686832,21.47330666
"Theory, Coles",2.880831242,21.4812603
"Theory, Spalding k=0.40, B=5.5",-1.602100015,0.02500000037
"Theory, Spalding k=0.40, B=5.5",-1.300999999,0.05000000075
"Theory, Spalding k=0.40, B=5.5",-1.124899983,0.07500000298
"Theory, Spalding k=0.40, B=5.5",-1.0,0.1000000015
"Theory, Spalding k=0.40, B=5.5",-0.9030900002,0.125
"Theory, Spalding k=0.40, B=5.5",-0.8239099979,0.150000006
"Theory, Spalding k=0.40, B=5.5",-0.7569599748,0.174999997
"Theory, Spalding k=0.40, B=5.5",-0.6989700198,0.200000003
"Theory, Spalding k=0.40, B=5.5",-0.6478199959,0.224999994
"Theory, Spalding k=0.40, B=5.5",-0.60206002,0.25
"Theory, Spalding k=0.40, B=5.5",-0.5606700182,0.275000006
"Theory, Spalding k=0.40, B=5.5",-0.5228800178,0.3000000119
"Theory, Spalding k=0.40, B=5.5",-0.4881100059,0.3249999881
"Theory, Spalding k=0.40, B=5.5",-0.4559299946,0.349999994
"Theory, Spalding k=0.40, B=5.5",-0.4259699881,0.375
"Theory, Spalding k=0.40, B=5.5",-0.3979400098,0.400000006
"Theory, Spalding k=0.40, B=5.5",-0.3716099858,0.4250000119
"Theory, Spalding k=0.40, B=5.5",-0.3467800021,0.4499999881
"Theory, Spalding k=0.40, B=5.5",-0.323300004,0.474999994
"Theory, Spalding k=0.40, B=5.5",-0.3010199964,0.5
"Theory, Spalding k=0.40, B=5.5",-0.2798300087,0.5249999762
"Theory, Spalding k=0.40, B=5.5",-0.2596299946,0.5500000119
"Theory, Spalding k=0.40, B=5.5",-0.2403199971,0.5749999881
"Theory, Spalding k=0.40, B=5.5",-0.2218399942,0.6000000238
"Theory, Spalding k=0.40, B=5.5",-0.2041099966,0.625
"Theory, Spalding k=0.40, B=5.5",-0.1870699972,0.6499999762
"Theory, Spalding k=0.40, B=5.5",-0.1706800014,0.6750000119
"Theory, Spalding k=0.40, B=5.5",-0.1548800021,0.6999999881
"Theory, Spalding k=0.40, B=5.5",-0.1396400034,0.7250000238
"Theory, Spalding k=0.40, B=5.5",-0.1249200031,0.75
"Theory, Spalding k=0.40, B=5.5",-0.1106700003,0.7749999762
"Theory, Spalding k=0.40, B=5.5",-0.09688200057,0.8000000119
"Theory, Spalding k=0.40, B=5.5",-0.08351500332,0.8249999881
"Theory, Spalding k=0.40, B=5.5",-0.07054699957,0.8500000238
"Theory, Spalding k=0.40, B=5.5",-0.05795500055,0.875
"Theory, Spalding k=0.40, B=5.5",-0.04571700096,0.8999999762
"Theory, Spalding k=0.40, B=5.5",-0.03381400183,0.9250000119
"Theory, Spalding k=0.40, B=5.5",-0.02222900093,0.9499999881
"Theory, Spalding k=0.40, B=5.5",-0.01094400045,0.9750000238
"Theory, Spalding k=0.40, B=5.5",5.572200098e-05,1.0
"Theory, Spalding k=0.40, B=5.5",0.01078400016,1.024999976
"Theory, Spalding k=0.40, B=5.5",0.02125399932,1.049999952
"Theory, Spalding k=0.40, B=5.5",0.03147799894,1.075000048
"Theory, Spalding k=0.40, B=5.5",0.0414669998,1.100000024
"Theory, Spalding k=0.40, B=5.5",0.05123300105,1.125
"Theory, Spalding k=0.40, B=5.5",0.0607840009,1.149999976
"Theory, Spalding k=0.40, B=5.5",0.07012999803,1.174999952
"Theory, Spalding k=0.40, B=5.5",0.07927899808,1.200000048
"Theory, Spalding k=0.40, B=5.5",0.08823999763,1.225000024
"Theory, Spalding k=0.40, B=5.5",0.0970209986,1.25
"Theory, Spalding k=0.40, B=5.5",0.1056300029,1.274999976
"Theory, Spalding k=0.40, B=5.5",0.1140699983,1.299999952
"Theory, Spalding k=0.40, B=5.5",0.1223499998,1.325000048
"Theory, Spalding k=0.40, B=5.5",0.1304800063,1.350000024
"Theory, Spalding k=0.40, B=5.5",0.1384499967,1.375
"Theory, Spalding k=0.40, B=5.5",0.1462900043,1.399999976
"Theory, Spalding k=0.40, B=5.5",0.1539800018,1.424999952
"Theory, Spalding k=0.40, B=5.5",0.1615400016,1.450000048
"Theory, Spalding k=0.40, B=5.5",0.1689800024,1.475000024
"Theory, Spalding k=0.40, B=5.5",0.1762900054,1.5
"Theory, Spalding k=0.40, B=5.5",0.1834799945,1.524999976
"Theory, Spalding k=0.40, B=5.5",0.1905499995,1.549999952
"Theory, Spalding k=0.40, B=5.5",0.197510004,1.575000048
"Theory, Spalding k=0.40, B=5.5",0.2043599933,1.600000024
"Theory, Spalding k=0.40, B=5.5",0.2111099958,1.625
"Theory, Spalding k=0.40, B=5.5",0.217749998,1.649999976
"Theory, Spalding k=0.40, B=5.5",0.2242899984,1.674999952
"Theory, Spalding k=0.40, B=5.5",0.2307399958,1.700000048
"Theory, Spalding k=0.40, B=5.5",0.2370900065,1.725000024
"Theory, Spalding k=0.40, B=5.5",0.2433599979,1.75
"Theory, Spalding k=0.40, B=5.5",0.2495300025,1.774999976
"Theory, Spalding k=0.40, B=5.5",0.2556200027,1.799999952
"Theory, Spalding k=0.40, B=5.5",0.2616299987,1.825000048
"Theory, Spalding k=0.40, B=5.5",0.2675499916,1.850000024
"Theory, Spalding k=0.40, B=5.5",0.2734000087,1.875
"Theory, Spalding k=0.40, B=5.5",0.2791700065,1.899999976
"Theory, Spalding k=0.40, B=5.5",0.2848599851,1.924999952
"Theory, Spalding k=0.40, B=5.5",0.2904799879,1.950000048
"Theory, Spalding k=0.40, B=5.5",0.2960300148,1.975000024
"Theory, Spalding k=0.40, B=5.5",0.30151999,2.0
"Theory, Spalding k=0.40, B=5.5",0.3069300056,2.025000095
"Theory, Spalding k=0.40, B=5.5",0.3122799993,2.049999952
"Theory, Spalding k=0.40, B=5.5",0.3175599873,2.075000048
"Theory, Spalding k=0.40, B=5.5",0.3227899969,2.099999905
"Theory, Spalding k=0.40, B=5.5",0.3279500008,2.125
"Theory, Spalding k=0.40, B=5.5",0.3330500126,2.150000095
"Theory, Spalding k=0.40, B=5.5",0.3380900025,2.174999952
"Theory, Spalding k=0.40, B=5.5",0.343080014,2.200000048
"Theory, Spalding k=0.40, B=5.5",0.3480100036,2.224999905
"Theory, Spalding k=0.40, B=5.5",0.3528900146,2.25
"Theory, Spalding k=0.40, B=5.5",0.3577100039,2.275000095
"Theory, Spalding k=0.40, B=5.5",0.3624899983,2.299999952
"Theory, Spalding k=0.40, B=5.5",0.3672100008,2.325000048
"Theory, Spalding k=0.40, B=5.5",0.3718799949,2.349999905
"Theory, Spalding k=0.40, B=5.5",0.3765000105,2.375
"Theory, Spalding k=0.40, B=5.5",0.3810800016,2.400000095
"Theory, Spalding k=0.40, B=5.5",0.3856100142,2.424999952
"Theory, Spalding k=0.40, B=5.5",0.3901000023,2.450000048
"Theory, Spalding k=0.40, B=5.5",0.3945400119,2.474999905
"Theory, Spalding k=0.40, B=5.5",0.3989300132,2.5
"Theory, Spalding k=0.40, B=5.5",0.4032900035,2.525000095
"Theory, Spalding k=0.40, B=5.5",0.4075999856,2.549999952
"Theory, Spalding k=0.40, B=5.5",0.4118700027,2.575000048
"Theory, Spalding k=0.40, B=5.5",0.4160999954,2.599999905
"Theory, Spalding k=0.40, B=5.5",0.4202899933,2.625
"Theory, Spalding k=0.40, B=5.5",0.4244399965,2.650000095
"Theory, Spalding k=0.40, B=5.5",0.4285599887,2.674999952
"Theory, Spalding k=0.40, B=5.5",0.4326399863,2.700000048
"Theory, Spalding k=0.40, B=5.5",0.4366799891,2.724999905
"Theory, Spalding k=0.40, B=5.5",0.4406799972,2.75
"Theory, Spalding k=0.40, B=5.5",0.4446499944,2.775000095
"Theory, Spalding k=0.40, B=5.5",0.4485900104,2.799999952
"Theory, Spalding k=0.40, B=5.5",0.4524900019,2.825000048
"Theory, Spalding k=0.40, B=5.5",0.4563600123,2.849999905
"Theory, Spalding k=0.40, B=5.5",0.4602000117,2.875
"Theory, Spalding k=0.40, B=5.5",0.4639999866,2.900000095
"Theory, Spalding k=0.40, B=5.5",0.467779994,2.924999952
"Theory, Spalding k=0.40, B=5.5",0.4715200067,2.950000048
"Theory, Spalding k=0.40, B=5.5",0.4752300084,2.974999905
"Theory, Spalding k=0.40, B=5.5",0.4789200127,3.0
"Theory, Spalding k=0.40, B=5.5",0.4825699925,3.025000095
"Theory, Spalding k=0.40, B=5.5",0.4861899912,3.049999952
"Theory, Spalding k=0.40, B=5.5",0.4897899926,3.075000048
"Theory, Spalding k=0.40, B=5.5",0.4933600128,3.099999905
"Theory, Spalding k=0.40, B=5.5",0.4968999922,3.125
"Theory, Spalding k=0.40, B=5.5",0.5004199743,3.150000095
"Theory, Spalding k=0.40, B=5.5",0.5039100051,3.174999952
"Theory, Spalding k=0.40, B=5.5",0.5073699951,3.200000048
"Theory, Spalding k=0.40, B=5.5",0.5108100176,3.224999905
"Theory, Spalding k=0.40, B=5.5",0.5142199993,3.25
"Theory, Spalding k=0.40, B=5.5",0.5176100135,3.275000095
"Theory, Spalding k=0.40, B=5.5",0.5209699869,3.299999952
"Theory, Spalding k=0.40, B=5.5",0.5243099928,3.325000048
"Theory, Spalding k=0.40, B=5.5",0.5276299715,3.349999905
"Theory, Spalding k=0.40, B=5.5",0.5309200287,3.375
"Theory, Spalding k=0.40, B=5.5",0.5341899991,3.400000095
"Theory, Spalding k=0.40, B=5.5",0.537440002,3.424999952
"Theory, Spalding k=0.40, B=5.5",0.5406600237,3.450000048
"Theory, Spalding k=0.40, B=5.5",0.5438699722,3.474999905
"Theory, Spalding k=0.40, B=5.5",0.5470499992,3.5
"Theory, Spalding k=0.40, B=5.5",0.5502200127,3.525000095
"Theory, Spalding k=0.40, B=5.5",0.5533599854,3.549999952
"Theory, Spalding k=0.40, B=5.5",0.5564799905,3.575000048
"Theory, Spalding k=0.40, B=5.5",0.5595800281,3.599999905
"Theory, Spalding k=0.40, B=5.5",0.5626599789,3.625
"Theory, Spalding k=0.40, B=5.5",0.5657299757,3.650000095
"Theory, Spalding k=0.40, B=5.5",0.5687699914,3.674999952
"Theory, Spalding k=0.40, B=5.5",0.5717999935,3.700000048
"Theory, Spalding k=0.40, B=5.5",0.5748000145,3.724999905
"Theory, Spalding k=0.40, B=5.5",0.5777900219,3.75
"Theory, Spalding k=0.40, B=5.5",0.5807600021,3.775000095
"Theory, Spalding k=0.40, B=5.5",0.5837100148,3.799999952
"Theory, Spalding k=0.40, B=5.5",0.5866500139,3.825000048
"Theory, Spalding k=0.40, B=5.5",0.5895699859,3.849999905
"Theory, Spalding k=0.40, B=5.5",0.5924699903,3.875
"Theory, Spalding k=0.40, B=5.5",0.5953500271,3.900000095
"Theory, Spalding k=0.40, B=5.5",0.5982199907,3.924999952
"Theory, Spalding k=0.40, B=5.5",0.6010699868,3.950000048
"Theory, Spalding k=0.40, B=5.5",0.6039100289,3.974999905
"Theory, Spalding k=0.40, B=5.5",0.6067299843,4.0
"Theory, Spalding k=0.40, B=5.5",0.6095399857,4.025000095
"Theory, Spalding k=0.40, B=5.5",0.6123300195,4.050000191
"Theory, Spalding k=0.40, B=5.5",0.6151000261,4.074999809
"Theory, Spalding k=0.40, B=5.5",0.6178600192,4.099999905
"Theory, Spalding k=0.40, B=5.5",0.6206099987,4.125
"Theory, Spalding k=0.40, B=5.5",0.6233400106,4.150000095
"Theory, Spalding k=0.40, B=5.5",0.626060009,4.175000191
"Theory, Spalding k=0.40, B=5.5",0.6287599802,4.199999809
"Theory, Spalding k=0.40, B=5.5",0.6314499974,4.224999905
"Theory, Spalding k=0.40, B=5.5",0.6341300011,4.25
"Theory, Spalding k=0.40, B=5.5",0.6367899776,4.275000095
"Theory, Spalding k=0.40, B=5.5",0.6394400001,4.300000191
"Theory, Spalding k=0.40, B=5.5",0.642080009,4.324999809
"Theory, Spalding k=0.40, B=5.5",0.6446999907,4.349999905
"Theory, Spalding k=0.40, B=5.5",0.6473100185,4.375
"Theory, Spalding k=0.40, B=5.5",0.6499099731,4.400000095
"Theory, Spalding k=0.40, B=5.5",0.6524999738,4.425000191
"Theory, Spalding k=0.40, B=5.5",0.6550700068,4.449999809
"Theory, Spalding k=0.40, B=5.5",0.6576399803,4.474999905
"Theory, Spalding k=0.40, B=5.5",0.6601899862,4.5
"Theory, Spalding k=0.40, B=5.5",0.6627299786,4.525000095
"Theory, Spalding k=0.40, B=5.5",0.6652600169,4.550000191
"Theory, Spalding k=0.40, B=5.5",0.6677799821,4.574999809
"Theory, Spalding k=0.40, B=5.5",0.6702799797,4.599999905
"Theory, Spalding k=0.40, B=5.5",0.6727799773,4.625
"Theory, Spalding k=0.40, B=5.5",0.6752600074,4.650000095
