zone,x,skinfr,5percenterror
"theory 3, White 6-134",1.92,0.00258626,0.000129313
"theory 3, White 6-134",1.922,0.00258585,0.000129292
"theory 3, White 6-134",1.924,0.00258544,0.000129272
"theory 3, White 6-134",1.926,0.00258504,0.000129252
"theory 3, White 6-134",1.928,0.00258463,0.000129232
"theory 3, White 6-134",1.93,0.00258423,0.000129212
"theory 3, White 6-134",1.932,0.00258383,0.000129191
"theory 3, White 6-134",1.934,0.00258342,0.000129171
"theory 3, White 6-134",1.936,0.00258302,0.000129151
"theory 3, White 6-134",1.938,0.00258262,0.000129131
"theory 3, White 6-134",1.94,0.00258222,0.000129111
"theory 3, White 6-134",1.942,0.00258182,0.000129091
"theory 3, White 6-134",1.944,0.00258142,0.000129071
"theory 3, White 6-134",1.946,0.00258102,0.000129051
"theory 3, White 6-134",1.948,0.00258062,0.000129031
"theory 3, White 6-134",1.95,0.00258022,0.000129011
"theory 3, White 6-134",1.952,0.00257982,0.000128991
"theory 3, White 6-134",1.954,0.00257942,0.000128971
"theory 3, White 6-134",1.956,0.00257903,0.000128951
"theory 3, White 6-134",1.958,0.00257863,0.000128931
"theory 3, White 6-134",1.96,0.00257823,0.000128912
"theory 3, White 6-134",1.962,0.00257784,0.000128892
"theory 3, White 6-134",1.964,0.00257744,0.000128872
"theory 3, White 6-134",1.966,0.00257705,0.000128852
"theory 3, White 6-134",1.968,0.00257665,0.000128833
"theory 3, White 6-134",1.97,0.00257626,0.000128813
"theory 3, White 6-134",1.972,0.00257587,0.000128793
"theory 3, White 6-134",1.974,0.00257547,0.000128774
"theory 3, White 6-134",1.976,0.00257508,0.000128754
"theory 3, White 6-134",1.978,0.00257469,0.000128734
"theory 3, White 6-134",1.98,0.0025743,0.000128715
"theory 3, White 6-134",1.982,0.00257391,0.000128695
"theory 3, White 6-134",1.984,0.00257352,0.000128676
"theory 3, White 6-134",1.986,0.00257313,0.000128656
"theory 3, White 6-134",1.988,0.00257274,0.000128637
"theory 3, White 6-134",1.99,0.00257235,0.000128617
"theory 3, White 6-134",1.992,0.00257196,0.000128598
"theory 3, White 6-134",1.994,0.00257157,0.000128579
"theory 3, White 6-134",1.996,0.00257118,0.000128559
"theory 3, White 6-134",1.998,0.0025708,0.00012854
"theory 3, White 6-134",2.0,0.00257041,0.00012852
