X,Y,Z,Cf,Cfx,Cfy,Cfz,Ds,Theta,Pixels/in
4.0371,-6.504,0.3217,0.00299,0.0029,0.0007,-0.0005,9.73,47.51,140.71
4.0432,-4.7664,1.27751,0.00067,0.0006,0.0,-0.0004,10.03,59.6,116.56
4.0586,5.8951,0.59256,0.00238,0.0023,-0.0003,-0.0007,30.14,54.75,116.51
4.0752,-3.3199,2.21494,0.0005,-0.0004,-0.0002,0.0002,6.08,61.92,107.17
4.088,2.5025,2.68948,0.00081,-0.0006,0.0,0.0005,11.14,63.34,104.21
4.1147,9.7739,0.0847,0.0121,0.0121,-0.0009,0.0,9.53,25.41,78.2
4.1147,-9.7739,0.0847,0.0121,0.0121,0.0009,0.0,9.53,25.41,78.2
4.123,7.2503,0.07995,0.00322,0.0031,-0.0007,-0.0002,9.88,37.51,140.19
4.1262,2.77,2.50082,0.00082,-0.0006,0.0001,0.0005,11.34,63.75,105.39
4.1749,16.0486,0.0927,0.0124,0.0124,-0.0005,0.0,10.31,28.85,81.9
4.1749,-16.0486,0.0927,0.0124,0.0124,0.0005,0.0,10.31,28.85,81.9
4.176,9.5344,0.084,0.0111,0.0108,-0.0026,0.0,8.63,25.45,77.32
4.176,-9.5344,0.084,0.0111,0.0108,0.0026,0.0,8.63,25.45,77.32
4.1804,-6.9763,0.13606,0.00302,0.0029,0.001,-0.0002,9.69,40.27,144.56
4.1889,6.2048,0.40283,0.00223,0.0022,-0.0002,-0.0005,34.92,51.4,128.2
4.1982,16.6853,0.0925,0.0108,0.0108,-0.0004,0.0,9.06,29.37,82.35
4.1982,-16.6853,0.0925,0.0108,0.0108,0.0004,0.0,9.06,29.37,82.35
4.2005,15.3454,0.0928,0.0153,0.0152,-0.0014,0.0,12.61,28.34,81.3
4.2005,-15.3454,0.0928,0.0153,0.0152,0.0014,0.0,12.61,28.34,81.3
4.2016,14.9689,0.0929,0.0117,0.0117,-0.0002,0.0,9.59,28.07,81.17
4.2016,-14.9689,0.0929,0.0117,0.0117,0.0002,0.0,9.59,28.07,81.17
4.216,-3.2405,2.14897,0.0008,-0.0006,-0.0001,0.0005,10.65,63.03,101.85
4.2216,-1.9586,2.83054,0.00094,-0.0007,-0.0003,0.0005,13.44,62.54,108.84
4.2545,0.1807,3.24594,0.00062,-0.0004,0.0,0.0005,8.15,61.51,114.95
4.2565,3.037,2.23592,0.00089,-0.0007,0.0001,0.0005,12.11,62.68,103.4
4.2666,-3.5769,1.90773,0.00043,-0.0004,-0.0002,0.0002,5.32,61.49,108.24
4.2701,3.1592,2.15314,0.00084,-0.0007,0.0,0.0005,11.08,62.45,100.14
4.3087,1.6033,2.8974,0.00092,-0.0007,0.0001,0.0006,13.46,61.93,112.05
4.3406,-1.4086,2.92817,0.00068,-0.0005,-0.0002,0.0004,8.42,61.8,109.41
4.3463,-8.6346,0.0818,0.0058,0.0058,0.0004,0.0,22.6,16.04,92.2
4.3752,3.5895,1.81695,0.00063,-0.0005,0.0001,0.0003,8.55,63.02,103.43
4.3838,5.6473,0.59924,0.00191,0.0018,-0.0005,-0.0004,28.43,53.66,120.07
4.3968,-8.1237,0.0807,0.0139,0.0136,0.0025,0.0,10.02,25.77,79.12
4.4097,-0.306,3.07473,0.0008,-0.0006,-0.0001,0.0006,9.32,61.7,102.81
4.4266,-0.6626,3.02084,0.00079,-0.0005,-0.0002,0.0005,10.15,61.72,113.09
4.4538,6.0079,0.40661,0.00231,0.0022,-0.0006,-0.0004,30.39,52.42,122.48
4.4576,6.9904,0.08943,0.00286,0.0028,-0.0006,-0.0003,10.15,37.33,141.73
4.4625,-2.9823,2.09681,0.00073,-0.0006,-0.0002,0.0004,10.16,62.42,105.9
4.4831,5.9492,0.42308,0.00226,0.0021,-0.0006,-0.0005,34.2,52.33,123.47
4.4991,-3.6565,1.68426,0.00051,-0.0004,-0.0002,0.0002,7.22,61.14,108.11
4.5013,-1.404,2.76849,0.00095,-0.0007,-0.0003,0.0006,13.64,62.36,109.75
4.5253,1.2563,2.78617,0.00096,-0.0007,0.0003,0.0006,15.56,62.25,123.94
4.5469,6.4056,0.23106,0.00275,0.0026,-0.0008,-0.0004,43.17,44.59,134.12
4.5572,-1.717,2.61186,0.00111,-0.0008,-0.0004,0.0006,15.63,62.6,108.16
4.57,-1.7936,2.56814,0.00112,-0.0008,-0.0003,0.0007,13.31,62.47,104.23
4.5782,-1.9278,2.50428,0.00122,-0.0009,-0.0004,0.0007,16.89,63.28,105.34
4.5821,-14.9637,0.0939,0.0123,0.0123,0.0003,0.0,11.28,10.52,94.89
4.5821,14.9637,0.0939,0.0123,0.0123,-0.0003,0.0,11.28,10.52,94.89
4.585,0.4595,2.87855,0.00092,-0.0006,0.0002,0.0006,13.35,62.39,127.47
4.6083,10.4316,0.1204,0.0064,0.0062,-0.0018,0.0,24.34,18.97,88.76
4.6132,-3.0144,1.95465,0.00109,-0.0009,-0.0002,0.0006,14.49,62.36,101.6
4.6203,5.2632,0.69525,0.00134,0.0012,-0.0003,-0.0004,19.31,53.35,116.55
4.6243,-3.3373,1.76728,0.0008,-0.0007,-0.0003,0.0004,11.17,62.09,107.03
4.6249,0.0214,2.86859,0.00087,-0.0006,-0.0001,0.0006,8.62,62.35,86.5
4.6254,-2.0968,2.38886,0.00123,-0.0009,-0.0004,0.0007,17.02,62.38,106.2
4.6314,-1.0655,2.72909,0.00103,-0.0007,-0.0003,0.0007,12.59,62.21,106.78
4.6443,-2.7253,2.08723,0.00109,-0.0009,-0.0004,0.0005,13.05,62.17,104.61
4.6612,-16.586,0.0938,0.0103,0.0102,0.0006,0.0,9.66,13.31,97.21
4.6612,16.586,0.0938,0.0103,0.0102,-0.0006,0.0,9.66,13.31,97.21
4.6754,-10.5783,0.0878,0.0061,0.0061,0.0007,0.0,24.21,19.35,92.0
4.7023,-0.4297,2.75909,0.0009,-0.0006,-0.0002,0.0006,11.09,62.44,107.34
4.7113,-0.4228,2.75031,0.00088,-0.0006,-0.0003,0.0006,11.02,62.45,109.33
4.7119,3.4904,1.61612,0.00093,-0.0008,0.0003,0.0005,12.85,61.43,105.56
4.7124,-0.9078,2.685,0.00104,-0.0007,-0.0003,0.0007,12.84,62.31,107.96
4.7283,-0.4317,2.73179,0.00095,-0.0007,-0.0002,0.0007,11.35,62.5,104.43
4.7445,6.9425,0.06149,0.00306,0.003,-0.0005,-0.0003,49.25,36.6,143.5
4.764,-2.137,2.24333,0.00134,-0.001,-0.0004,0.0008,15.92,62.48,104.02
4.7649,-8.9899,0.0839,0.0102,0.0102,0.0002,0.0,7.28,26.91,78.19
4.7717,4.93,0.79053,0.00086,0.0008,-0.0002,-0.0003,12.25,56.9,112.47
4.7868,-1.3179,2.50536,0.00131,-0.0009,-0.0005,0.0008,16.1,62.78,107.35
4.7885,8.1582,0.1087,0.006,0.006,-0.0001,0.0,22.72,14.97,89.83
4.8039,-2.5699,2.01923,0.0012,-0.0009,-0.0004,0.0007,16.48,62.69,104.57
4.8331,-5.0872,0.68335,0.00112,0.001,0.0005,-0.0003,17.27,53.2,124.7
4.8395,3.7623,1.37737,0.00058,-0.0005,0.0001,0.0003,7.95,61.46,105.59
4.8398,-10.9183,0.0889,0.0069,0.0068,0.0013,0.0,27.44,19.91,92.05
4.8407,6.199,0.2299,0.00242,0.0023,-0.0008,-0.0003,32.22,45.62,129.43
4.8507,-1.8947,2.2622,0.00152,-0.0011,-0.0006,0.0008,21.31,63.09,106.84
4.8804,-1.482,2.36722,0.00124,-0.0009,-0.0004,0.0008,14.86,62.38,104.79
4.8917,-2.4592,1.98929,0.00146,-0.0011,-0.0004,0.0008,17.04,62.54,102.16
4.9122,9.1278,0.0847,0.0105,0.0104,-0.0013,0.0,8.18,26.46,77.62
4.9122,-9.1278,0.0847,0.0105,0.0104,0.0013,0.0,8.18,26.46,77.62
4.9312,4.9135,0.71736,0.00089,0.0008,-0.0003,-0.0003,12.93,56.13,115.61
4.9502,-4.6705,0.83082,0.0008,0.0007,0.0004,-0.0001,10.3,55.34,118.29
4.9523,8.7817,0.0838,0.0096,0.0096,-0.0006,0.0,7.47,26.47,77.43
4.9523,-8.7817,0.0838,0.0096,0.0096,0.0006,0.0,7.47,26.47,77.43
4.9526,-11.2433,0.0901,0.006,0.006,0.0009,0.0,23.85,20.43,91.83
4.9728,8.4041,0.0827,0.0094,0.0094,-0.0006,0.0,7.31,26.5,77.32
4.9728,-8.4041,0.0827,0.0094,0.0094,0.0006,0.0,7.31,26.5,77.32
4.9744,-1.2712,2.33172,0.00144,-0.001,-0.0005,0.0009,20.94,62.88,110.34
4.9776,6.56,0.10272,0.00278,0.0027,-0.0008,-0.0003,45.05,41.05,140.91
4.9831,0.3851,2.47151,0.0011,-0.0008,0.0002,0.0008,16.84,62.93,115.95
4.9857,-4.6656,0.81505,0.00086,0.0006,0.0006,0.0,12.36,56.46,113.93
4.993,-5.4141,0.47079,0.0017,0.0015,0.0007,-0.0003,26.82,50.89,130.05
5.0045,2.8419,1.72592,0.0014,-0.0011,0.0004,0.0008,19.95,61.22,109.33
5.0372,-8.1042,0.082,0.007,0.007,-0.0005,0.0,27.15,15.0,91.46
5.0412,3.5182,1.35853,0.00084,-0.0007,0.0003,0.0004,11.81,61.46,108.88
5.0568,-1.7788,2.11038,0.00156,-0.0011,-0.0005,0.0009,18.49,62.38,103.8
5.0951,3.453,1.35196,0.00108,-0.0009,0.0004,0.0005,15.22,60.58,109.29
5.1075,-4.6237,0.773,0.0007,0.0006,0.0004,-0.0001,10.45,55.78,119.78
5.1304,-11.8986,0.0927,0.0068,0.0067,0.0009,0.0,26.71,21.52,91.52
5.1341,-8.8617,0.0844,0.0102,0.0101,0.0013,0.0,8.58,6.33,87.49
5.1341,8.8617,0.0844,0.0102,0.0101,-0.0013,0.0,8.58,6.33,87.49
5.1345,-5.0993,0.54327,0.0013,0.0011,0.0006,-0.0002,17.56,53.4,125.39
5.1453,-7.6812,0.0816,0.0132,0.0131,0.0019,0.0,10.95,7.36,86.16
5.1453,7.6812,0.0816,0.0132,0.0131,-0.0019,0.0,10.95,7.36,86.16
5.1525,-5.8224,0.26778,0.0022,0.002,0.001,-0.0003,35.28,44.18,137.3
5.1526,-8.11,0.0823,0.0126,0.0125,0.0014,0.0,10.52,6.97,87.07
5.1526,8.11,0.0823,0.0126,0.0125,-0.0014,0.0,10.52,6.97,87.07
5.186,5.3038,0.43935,0.00142,0.0013,-0.0006,-0.0003,18.34,52.16,120.45
5.19,2.3442,1.77473,0.00147,-0.0011,0.0005,0.0008,22.41,62.99,116.33
5.1939,1.4295,2.07594,0.00146,-0.001,0.0005,0.0009,23.22,62.61,121.6
5.2033,1.8051,1.96316,0.00137,-0.001,0.0005,0.0008,22.12,62.43,123.44
5.2047,-6.1411,0.16373,0.00235,0.0022,0.0008,-0.0003,38.31,40.39,143.17
5.2469,-2.1395,1.80531,0.00163,-0.0012,-0.0007,0.0008,19.36,61.93,104.37
5.2483,2.2538,1.75951,0.00157,-0.0012,0.0005,0.0009,20.56,62.97,114.61
5.2508,0.737,2.16477,0.00116,-0.0008,0.0002,0.0008,17.18,62.49,112.81
5.2621,6.3123,0.11116,0.00265,0.0025,-0.001,-0.0002,36.3,41.98,136.08
5.2686,-0.0141,2.20467,0.00121,-0.0009,0.0,0.0009,13.2,62.38,95.73
5.2789,-1.4781,1.98136,0.00164,-0.0012,-0.0006,0.001,23.73,63.07,109.71
5.2993,4.6393,0.66969,0.00076,0.0006,-0.0005,0.0,11.32,53.43,119.71
5.2994,-1.9413,1.83364,0.00175,-0.0013,-0.0006,0.001,24.11,62.5,105.08
5.3109,-0.8863,2.08686,0.00134,-0.0009,-0.0004,0.0009,16.16,62.64,105.75
5.3146,-0.4515,2.12969,0.00139,-0.001,-0.0003,0.001,15.35,62.55,96.94
5.3542,3.1325,1.31874,0.00124,-0.001,0.0005,0.0005,18.03,61.51,111.77
5.3685,6.705,0.03132,0.00317,0.0031,-0.0005,-0.0002,50.71,32.32,145.94
5.417,3.4017,1.15006,0.0011,-0.0009,0.0004,0.0005,15.6,59.31,110.53
5.4211,-4.4461,0.69271,0.00075,0.0004,0.0006,0.0,10.91,53.86,116.83
5.4896,-0.674,1.93524,0.00155,-0.0011,-0.0003,0.0011,20.7,62.04,102.14
5.5575,1.6438,1.68005,0.00162,-0.0012,0.0006,0.0009,25.26,61.34,119.45
5.5684,4.8475,0.46397,0.00108,0.0008,-0.0007,-0.0001,16.39,51.11,124.01
5.5704,-1.8924,1.60326,0.00164,-0.0012,-0.0005,0.001,19.28,61.36,103.76
5.5741,7.6431,0.1078,0.0102,0.0102,-0.0011,0.0,7.17,27.88,76.04
5.5963,11.8998,0.0941,0.0117,0.0116,-0.0015,0.0,9.23,28.23,77.73
5.5963,-11.8998,0.0941,0.0117,0.0116,0.0015,0.0,9.23,28.23,77.73
5.6125,-5.7568,0.16287,0.00211,0.0019,0.0008,-0.0003,29.29,40.15,139.37
5.6396,10.5343,0.0898,0.0116,0.0115,-0.0019,0.0,9.1,27.86,77.16
5.6396,-10.5343,0.0898,0.0116,0.0115,0.0019,0.0,9.1,27.86,77.16
5.6425,0.8524,1.76885,0.0015,-0.0011,0.0005,0.0009,24.04,62.31,122.4
5.6556,7.0502,0.1074,0.0071,0.007,-0.0012,0.0,26.73,13.27,88.99
5.6629,2.8896,1.18085,0.00137,-0.0011,0.0005,0.0006,20.56,59.97,116.48
5.7437,5.0294,0.33265,0.00145,0.001,-0.0011,0.0,22.47,47.98,129.32
5.7496,2.7583,1.16225,0.00175,-0.0014,0.0007,0.0008,25.99,59.31,115.84
5.7847,-4.1937,0.60041,0.00049,0.0,0.0005,0.0002,7.43,54.16,121.15
5.7857,0.416,1.6748,0.00129,-0.0009,0.0002,0.0009,16.24,61.59,111.03
5.7915,1.2928,1.55283,0.00157,-0.0011,0.0006,0.0009,24.92,61.62,121.48
5.8016,-2.6761,1.15303,0.00163,-0.0013,-0.0006,0.0008,22.83,59.27,109.23
5.8086,7.3445,0.1077,0.0067,0.0067,-0.0002,0.0,25.41,13.83,89.16
5.814,-2.5651,1.182,0.00184,-0.0014,-0.0008,0.0008,25.59,59.61,108.2
5.8151,-0.1398,1.66472,0.00146,-0.0011,0.0,0.001,15.38,61.42,92.75
5.8381,1.8357,1.38534,0.00198,-0.0015,0.0008,0.0011,30.88,60.59,120.32
5.8537,-7.1494,0.0821,0.0075,0.0074,0.0007,0.0,28.72,13.4,91.07
5.8684,7.8847,0.1078,0.0117,0.0117,0.0003,0.0,8.14,28.44,75.39
5.8717,-0.0266,1.61727,0.00158,-0.0012,0.0,0.0011,19.14,61.6,92.85
5.8799,-11.3864,0.0932,0.0131,0.0129,0.002,0.0,11.3,7.63,90.06
5.8799,11.3864,0.0932,0.0131,0.0129,-0.002,0.0,11.3,7.63,90.06
5.8826,4.4127,0.47574,0.00067,0.0002,-0.0006,0.0001,10.61,51.08,130.35
5.8887,-5.3235,0.20065,0.00211,0.0016,0.0014,-0.0001,33.06,45.32,133.13
5.91,0.4248,1.55879,0.00141,-0.001,0.0003,0.0009,20.98,61.67,113.68
5.9249,-5.4285,0.16525,0.00208,0.0016,0.0014,-0.0001,28.6,40.15,137.9
5.937,7.7368,0.1076,0.0061,0.0061,-0.0005,0.0,22.89,14.56,88.97
5.9549,-7.4176,0.0828,0.0073,0.0073,0.0004,0.0,27.95,13.9,90.9
5.962,-4.4124,0.44035,0.0009,0.0005,0.0008,0.0001,13.89,51.1,126.31
5.9782,4.6779,0.3524,0.00102,0.0007,-0.0008,0.0,16.04,48.71,131.04
5.9792,-2.0989,1.20382,0.00192,-0.0015,-0.0008,0.001,27.35,59.44,110.69
5.9976,1.9923,1.21504,0.00127,-0.001,0.0004,0.0007,19.87,59.68,121.76
6.0096,8.113,0.1086,0.0061,0.0061,-0.0006,0.0,22.88,14.93,88.56
6.0261,4.636,0.34587,0.00102,0.0007,-0.0008,0.0,15.93,47.93,130.44
6.0862,14.7493,0.0975,0.014,0.014,-0.0008,0.0,11.38,30.39,79.34
6.0862,-14.7493,0.0975,0.014,0.014,0.0008,0.0,11.38,30.39,79.34
6.1311,1.9732,1.11346,0.00183,-0.0014,0.0008,0.0009,28.69,59.43,122.11
6.1333,8.4152,0.1105,0.0051,0.0051,-0.0003,0.0,19.06,15.49,88.33
6.1471,8.7163,0.1127,0.0052,0.0051,-0.0007,0.0,19.42,16.02,88.1
6.1609,2.1179,1.05687,0.00168,-0.0013,0.0007,0.0008,26.74,58.09,125.18
6.1752,-1.6803,1.14406,0.00185,-0.0014,-0.0008,0.0009,26.63,59.6,111.95
6.1811,8.0946,0.1085,0.0106,0.0106,-0.0007,0.0,7.34,28.85,74.71
6.1811,-8.0946,0.1085,0.0106,0.0106,0.0007,0.0,7.34,28.85,74.71
6.1853,4.9471,0.20888,0.00145,0.001,-0.0011,0.0,22.91,44.7,134.85
6.1925,-3.3226,0.67906,0.00093,-0.0008,-0.0001,0.0004,13.08,53.33,114.48
6.199,-5.3159,0.12602,0.00192,0.0014,0.0013,0.0,30.94,40.69,141.13
6.2095,-9.4787,0.0878,0.0054,0.0052,0.0015,0.0,20.89,17.54,90.86
6.2648,-4.8838,0.19868,0.00162,0.0011,0.0012,-0.0001,25.84,44.63,136.43
6.267,3.3294,0.63444,0.00117,-0.001,0.0002,0.0005,16.79,53.52,115.63
6.2824,-1.2735,1.14045,0.00183,-0.0014,-0.0007,0.001,26.18,59.59,111.26
6.3071,6.0002,0.01446,0.00338,0.0032,-0.0011,-0.0002,54.66,32.61,147.24
6.3116,10.0901,0.1225,0.0063,0.0063,-0.0009,0.0,23.73,18.54,87.69
6.3259,-9.8883,0.0893,0.0053,0.0051,0.0015,0.0,20.6,18.27,90.83
6.3401,-8.0029,0.0844,0.0063,0.0063,-0.0004,0.0,24.25,15.06,90.34
6.3907,4.6886,0.20364,0.00127,0.0006,-0.0011,0.0001,17.73,45.49,136.04
6.3958,3.5897,0.49234,0.00078,-0.0007,-0.0001,0.0004,10.7,51.06,112.09
6.4107,-4.455,0.25164,0.00123,0.0005,0.0011,0.0001,19.41,44.32,135.28
6.4262,4.5192,0.23143,0.00112,0.0004,-0.001,0.0001,18.02,44.58,137.64
6.428,-11.3317,0.0944,0.0068,0.0067,0.001,0.0,26.55,20.7,90.57
6.4347,8.3401,0.1102,0.0094,0.0094,0.0002,0.0,6.48,29.35,74.48
6.4347,-8.3401,0.1102,0.0094,0.0094,-0.0002,0.0,6.48,29.35,74.48
6.4408,-0.8332,1.06884,0.00172,-0.0013,-0.0005,0.001,24.42,59.7,110.23
6.4416,-6.5652,0.0814,0.0083,0.0081,0.0018,0.0,31.88,12.55,90.65
6.4709,-0.365,1.07855,0.00163,-0.0013,-0.0002,0.001,16.71,59.56,91.29
6.4835,10.4441,0.1248,0.0064,0.0063,-0.001,0.0,23.94,19.18,87.57
6.5345,2.6029,0.67524,0.00172,-0.0014,0.0007,0.0007,25.85,53.41,121.33
6.5458,10.7865,0.1266,0.0064,0.0064,-0.0004,0.0,24.09,19.67,87.68
6.5473,-10.2049,0.0907,0.0061,0.0061,0.0005,0.0,23.69,18.82,90.46
6.5533,-6.7927,0.082,0.0071,0.0071,0.0009,0.0,27.28,12.97,90.51
6.571,-8.5315,0.0858,0.0054,0.0054,0.0002,0.0,20.85,16.03,90.42
6.592,3.0549,0.52551,0.00122,-0.0011,0.0004,0.0005,18.11,50.91,121.52
6.601,3.004,0.53422,0.00101,-0.0009,0.0004,0.0004,13.38,54.47,122.4
6.6119,7.8898,0.0844,0.0114,0.0114,-0.0009,0.0,8.85,29.01,76.26
6.6119,-7.8898,0.0844,0.0114,0.0114,0.0009,0.0,8.85,29.01,76.26
6.6152,3.6207,0.37811,0.00062,-0.0005,-0.0002,0.0003,7.55,48.43,116.64
6.6169,4.1418,0.25376,0.00078,-0.0001,-0.0008,0.0002,12.91,44.43,141.77
6.6173,11.116,0.1285,0.0059,0.0057,-0.0015,0.0,22.07,20.23,87.02
6.6232,8.1939,0.085,0.0096,0.0096,0.0009,0.0,7.58,29.04,77.36
6.6232,-8.1939,0.085,0.0096,0.0096,-0.0009,0.0,7.58,29.04,77.36
6.6392,-10.5426,0.092,0.0065,0.0064,0.0009,0.0,25.11,19.41,90.51
6.65,8.5288,0.1117,0.0097,0.0097,0.0002,0.0,6.66,29.66,74.41
6.65,-8.5288,0.1117,0.0097,0.0097,-0.0002,0.0,6.66,29.66,74.41
6.6542,-12.0064,0.0974,0.0064,0.0064,0.0006,0.0,25.04,21.95,90.45
6.6873,4.3592,0.18287,0.00114,0.0004,-0.0011,0.0001,16.39,45.56,139.41
6.6884,4.0659,0.24639,0.00064,-0.0002,-0.0006,0.0002,10.49,45.23,139.52
6.7102,-9.3975,0.0882,0.0099,0.0099,0.0006,0.0,8.4,8.98,88.09
6.7102,9.3975,0.0882,0.0099,0.0099,-0.0006,0.0,8.4,8.98,88.09
6.719,-10.1487,0.0906,0.0113,0.0109,0.0029,0.0,9.62,8.89,88.59
6.719,10.1487,0.0906,0.0113,0.0109,-0.0029,0.0,9.62,8.89,88.59
6.7218,3.1754,0.43029,0.00104,-0.0009,0.0001,0.0005,13.01,51.89,117.53
6.748,-9.8571,0.0897,0.0115,0.0111,0.0032,0.0,9.76,8.95,88.09
6.748,9.8571,0.0897,0.0115,0.0111,-0.0032,0.0,9.76,8.95,88.09
6.7572,-4.7762,0.09259,0.00177,0.0008,0.0016,0.0001,28.08,36.74,141.07
6.7834,-8.7609,0.0864,0.0096,0.0096,0.0005,0.0,8.07,9.35,87.37
6.7834,8.7609,0.0864,0.0096,0.0096,-0.0005,0.0,8.07,9.35,87.37
6.79,-9.1239,0.0874,0.0095,0.009,0.003,0.0,8.01,9.22,87.65
6.79,9.1239,0.0874,0.0095,0.009,-0.003,0.0,8.01,9.22,87.65
6.8146,-1.5934,0.69602,0.00183,-0.0015,-0.0006,0.0009,22.8,56.02,113.52
6.8156,3.7048,0.27513,0.0007,-0.0006,-0.0003,0.0003,10.49,44.33,128.78
6.8214,-8.3334,0.0854,0.0111,0.011,-0.0017,0.0,9.35,9.69,87.35
6.8214,8.3334,0.0854,0.0111,0.011,0.0017,0.0,9.35,9.69,87.35
6.8333,-8.0591,0.0848,0.0109,0.0108,-0.0018,0.0,9.15,9.89,86.99
6.8333,8.0591,0.0848,0.0109,0.0108,0.0018,0.0,9.15,9.89,86.99
6.8489,-7.6121,0.0839,0.014,0.014,0.0002,0.0,11.67,10.26,86.32
6.8489,7.6121,0.0839,0.014,0.014,-0.0002,0.0,11.67,10.26,86.32
6.8493,-7.0223,0.0827,0.0071,0.0071,0.0001,0.0,27.13,13.52,90.25
6.8935,5.8542,0.0952,0.0065,0.0059,-0.0028,0.0,24.3,11.39,88.35
6.9957,-0.7705,0.66961,0.00164,-0.0014,-0.0002,0.0009,18.05,53.54,102.2
7.0019,4.893,0.03693,0.00181,0.0012,-0.0014,0.0,29.0,32.96,146.3
7.0046,3.5892,0.22675,0.00073,-0.0006,-0.0003,0.0003,10.92,44.6,128.3
7.0163,3.2342,0.28566,0.00102,-0.001,-0.0001,0.0004,14.69,48.26,120.11
7.043,-5.9785,0.0803,0.0067,0.0063,0.0022,0.0,25.38,11.84,90.28
7.0472,6.1796,0.0972,0.007,0.0068,-0.0015,0.0,25.95,11.87,87.95
7.0476,-1.2178,0.60373,0.00153,-0.0013,-0.0004,0.0008,18.55,53.72,112.26
7.0665,6.5559,0.1008,0.0072,0.0071,-0.0011,0.0,26.6,12.5,87.96
7.0822,5.0425,0.01546,0.00209,0.0015,-0.0015,-0.0001,33.85,32.58,147.56
7.1187,-1.6407,0.50449,0.00151,-0.0013,-0.0004,0.0007,18.54,50.91,115.82
7.124,-4.7338,0.03529,0.00191,0.001,0.0016,0.0,30.91,32.12,148.33
7.1463,-7.3465,0.0834,0.0151,0.0149,0.0023,0.0,12.5,11.03,85.92
7.1463,7.3465,0.0834,0.0151,0.0149,-0.0023,0.0,12.5,11.03,85.92
7.1736,4.6863,0.03311,0.00178,0.0011,-0.0014,0.0,28.55,32.27,146.51
7.2169,5.3847,0.0919,0.0126,0.011,-0.0062,-0.0001,8.84,28.69,76.0
7.2169,-5.3847,0.0919,0.0126,0.011,0.0062,-0.0001,8.84,28.69,76.0
7.2757,4.7259,0.01808,0.00187,0.0013,-0.0014,0.0,30.22,32.52,147.14
7.291,-4.1049,0.07351,0.00154,0.0001,0.0015,0.0001,24.93,36.87,144.08
7.317,-3.7395,0.10777,0.00105,0.0002,0.001,0.0001,14.93,40.77,142.06
7.3243,-7.642,0.0839,0.0077,0.0076,0.0015,0.0,29.46,14.84,90.05
7.351,0.0237,0.48433,0.00136,-0.0012,0.0002,0.0007,17.31,51.25,119.24
7.3804,3.8292,0.0837,0.00091,-0.0002,-0.0009,0.0001,12.84,36.96,144.31
7.4062,4.2841,0.03727,0.00135,0.0006,-0.0012,0.0,21.88,32.22,147.38
7.4315,5.8495,0.0933,0.0116,0.0109,-0.0041,-0.0001,9.31,15.34,82.36
7.4315,-5.8495,0.0933,0.0116,0.0109,0.0041,-0.0001,9.31,15.34,82.36
7.432,-3.237,0.1418,0.00087,-0.0008,0.0004,0.0003,13.56,41.2,135.46
7.4369,5.4658,0.0917,0.0143,0.0126,-0.0068,-0.0001,11.47,14.66,82.42
7.4369,-5.4658,0.0917,0.0143,0.0126,0.0068,-0.0001,11.47,14.66,82.42
7.4812,-7.9291,0.0845,0.0058,0.0057,0.0006,0.0,22.01,15.41,89.85
7.4951,5.5751,0.0915,0.0105,0.0092,-0.005,-0.0001,7.37,29.23,75.92
7.4951,-5.5751,0.0915,0.0105,0.0092,0.005,-0.0001,7.37,29.23,75.92
7.5196,5.1308,0.09,0.0113,0.0096,-0.0059,-0.0001,9.0,14.12,82.47
7.5196,-5.1308,0.09,0.0113,0.0096,0.0059,-0.0001,9.0,14.12,82.47
7.5999,-2.681,0.16042,0.00101,-0.001,0.0002,0.0003,15.26,41.01,131.1
7.6023,-10.7521,0.0937,0.0061,0.006,0.0012,0.0,23.53,20.07,89.93
7.606,-4.9548,0.0785,0.005,0.0038,0.0033,0.0,19.07,10.56,90.33
7.6171,-2.69,0.15416,0.001,-0.0009,0.0002,0.0003,15.09,41.06,131.21
7.6291,3.3631,0.07788,0.00084,-0.0006,-0.0006,0.0002,11.46,36.97,139.58
7.6444,-2.3911,0.1743,0.00102,-0.001,0.0002,0.0003,15.67,40.71,133.91
7.6601,-3.2876,0.0784,0.00094,-0.0005,0.0008,0.0002,13.25,36.19,144.36
7.6964,-11.0664,0.0949,0.0065,0.0064,0.0008,0.0,25.07,20.62,89.75
7.7077,-3.5997,0.0426,0.00111,0.0,0.0011,0.0001,18.26,32.1,150.06
7.7235,-5.1829,0.0788,0.0056,0.0048,0.0028,0.0,21.13,10.99,90.11
7.7796,4.809,0.0878,0.0056,0.0048,-0.003,0.0,20.83,10.44,88.28
7.783,5.8125,0.0913,0.0106,0.0106,-0.0012,-0.0001,7.44,29.76,75.41
7.783,-5.8125,0.0913,0.0106,0.0106,0.0012,-0.0001,7.44,29.76,75.41
7.7966,5.2476,0.0894,0.0061,0.0059,-0.0014,0.0,22.62,11.15,88.3
7.8027,-0.7146,0.23972,0.00151,-0.0014,-0.0003,0.0006,21.97,44.68,123.74
7.8127,-2.9355,0.07826,0.00093,-0.0007,0.0006,0.0002,12.91,36.21,142.85
7.8184,2.9276,0.07783,0.00093,-0.0008,-0.0004,0.0002,12.39,36.94,136.41
7.8572,-1.4626,0.18256,0.00138,-0.0013,-0.0003,0.0004,20.81,45.07,128.11
7.87,5.9206,0.0916,0.0063,0.0061,-0.0014,0.0,23.23,12.33,88.0
7.8913,1.7725,0.14765,0.00162,-0.0014,0.0007,0.0004,25.3,40.76,135.89
